Unidad,Ruta,ViajesUnidadRuta,TotalViajesUnidad,PorcentajeRutaUnidad
1873,"CUAUTITLAN IZCALLI,EM/Mex → SAN PEDRO GARZA GA,NX/Mex",102,5763,1.7699115044247788
1873,"CUITLAHUAC,VZ → NUEVO LAREDO,TM/",51,5763,0.8849557522123894
1873,"EL SALTO,JA → TULTITLAN,EM",51,5763,0.8849557522123894
1873,"GUADALAJARA,JA → TLALNEPANTLA,EM",51,5763,0.8849557522123894
1873,"JILOTEPEC,EM → ALTAMIRA,TM/",102,5763,1.7699115044247788
1873,"JILOTEPEC,EM → CULIACAN,SI",51,5763,0.8849557522123894
1873,"JILOTEPEC,EM → LA PAZ,BS/",1020,5763,17.699115044247787
1873,"JILOTEPEC,EM → MAZATLAN,SI/",357,5763,6.1946902654867255
1873,"JILOTEPEC,EM → TEPIC,NA",51,5763,0.8849557522123894
1873,"LAREDO,TX → VENUSTIANO CARRANZ,CDMX",102,5763,1.7699115044247788
1873,"LAREDO,TX/ → TULTITLAN,EM",102,5763,1.7699115044247788
1873,"MAZATLAN,SI/ → NAUCALPAN DEJUAREZ,EM",102,5763,1.7699115044247788
1873,"MAZATLAN,SI/ → TULTITLAN,EM",153,5763,2.6548672566371683
1873,"MONTERREY,NX → VENUSTIANO CARRANZ,CDMX",102,5763,1.7699115044247788
1873,"PUERTO VALLARTA,JA/ → TULTITLAN,EM",51,5763,0.8849557522123894
1873,"SILAO,GJ → NUEVO LAREDO,TM",102,5763,1.7699115044247788
1873,"TEPIC,NA/ → JILOTEPEC,EM",51,5763,0.8849557522123894
1873,"TEQUILA,JA/ → TEPOTZOTLAN,EM",102,5763,1.7699115044247788
1873,"TEXAS CITY,TX → APASEO EL ALTO,GJ",153,5763,2.6548672566371683
1873,"TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA/Mex",306,5763,5.3097345132743365
1873,"TLAQUEPAQUE,JA → COLON,QA",102,5763,1.7699115044247788
1873,"TLAQUEPAQUE,JA → IZTAPALAPA,CDMX",51,5763,0.8849557522123894
1873,"TLAQUEPAQUE,JA → JILOTEPEC,EM",51,5763,0.8849557522123894
1873,"TLAQUEPAQUE,JA → TULTITLAN,EM",51,5763,0.8849557522123894
1873,"TLAQUEPAQUE,JA/Mex → CUAUTITLAN IZCALLI,EM",102,5763,1.7699115044247788
1873,"TLAQUEPAQUE,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex",102,5763,1.7699115044247788
1873,"TLAQUEPAQUE,JA/Mex → IZTAPALAPA,DF/Mex",102,5763,1.7699115044247788
1873,"TLAQUEPAQUE,JA/Mex → METEPEC,EM",51,5763,0.8849557522123894
1873,"TLAQUEPAQUE,JA/Mex → PUEBLA,PU/Mex",51,5763,0.8849557522123894
1873,"TLAQUEPAQUE,JA/Mex → TULANCINGO DE BRAV,HG/Mex",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → ALTAMIRA,TM/",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → COLIMA,CL/",153,5763,2.6548672566371683
1873,"TULTITLAN,EM → CUAUTITLAN,EM/",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → CULIACAN,SI/",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → LA PAZ,BS/",408,5763,7.079646017699115
1873,"TULTITLAN,EM → MAZATLAN,SI/",255,5763,4.424778761061947
1873,"TULTITLAN,EM → MONCLOVA,CU/",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → PUERTO VALLARTA,JA/",153,5763,2.6548672566371683
1873,"TULTITLAN,EM → TAMPICO,TM/Mex",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → TEPIC,NA",153,5763,2.6548672566371683
1873,"TULTITLAN,EM → TEPIC,NA/",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → TLAJOMULCO DE ZUNI,JA/Mex",51,5763,0.8849557522123894
1873,"TULTITLAN,EM → TLAQUEPAQUE,JA",51,5763,0.8849557522123894
1873,"VILLAGRAN,GJ → NUEVO LAREDO,TM",102,5763,1.7699115044247788
1873,"ZAPOPAN,JA → TEPOTZOTLAN,EM",51,5763,0.8849557522123894
1873,"ZAPOPAN,JA/ → TLALNEPANTLA,EM/",102,5763,1.7699115044247788
1874,"APODACA,NX → TEPOTZOTLAN,EM",72,2448,2.9411764705882355
1874,"CUAUTITLAN IZCALLI,EM/Mex → LEON,GJ",792,2448,32.35294117647059
1874,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX",36,2448,1.4705882352941178
1874,"JILOTEPEC,EM → ALTAMIRA,TM/",144,2448,5.882352941176471
1874,"JILOTEPEC,EM → MAZATLAN,SI/",72,2448,2.9411764705882355
1874,"JILOTEPEC,EM → TULTITLAN,EM",72,2448,2.9411764705882355
1874,"LEON,GJ → CUAUTITLAN IZCALLI,EM/Mex",144,2448,5.882352941176471
1874,"NUEVO LAREDO,TM → VENUSTIANO CARRANZ,CDMX",72,2448,2.9411764705882355
1874,"QUERETARO,QA → QUERETARO,QA",36,2448,1.4705882352941178
1874,"SAN JUAN DEL RIO,QA/Mex → NUEVO LAREDO,TM",72,2448,2.9411764705882355
1874,"SAN NICOLAS DE LOS,NX → PUEBLA,PU/Mex",36,2448,1.4705882352941178
1874,"SAN NICOLAS DE LOS,NX/Mex → TLALNEPANTLA,EM",36,2448,1.4705882352941178
1874,"TLAJOMULCO DE ZUNI,JA → APODACA,NX",72,2448,2.9411764705882355
1874,"TLAJOMULCO DE ZUNI,JA → TLALNEPANTLA,EM",36,2448,1.4705882352941178
1874,"TLAQUEPAQUE,JA → IZTAPALAPA,CDMX",36,2448,1.4705882352941178
1874,"TULTITLAN,EM → MONCLOVA,CU/",36,2448,1.4705882352941178
1874,"TULTITLAN,EM → TAMPICO,TM/Mex",468,2448,19.11764705882353
1874,"TULTITLAN,EM → TEPIC,NA",36,2448,1.4705882352941178
1874,"TULTITLAN,EM → TEPIC,NA/",36,2448,1.4705882352941178
1874,"TULTITLAN,EM → TLAJOMULCO DE ZUNI,JA/Mex",36,2448,1.4705882352941178
1874,"TULTITLAN,EM → TUXTLA GUTIERREZ,CH/Mex",72,2448,2.9411764705882355
1874,"ZAPOPAN,JA/ → TLALNEPANTLA,EM/",36,2448,1.4705882352941178
1875,"APODACA,NX → TEPOTZOTLAN,EM",315,6552,4.8076923076923075
1875,"CARMEN,NX → TLAQUEPAQUE,JA/Mex",63,6552,0.9615384615384616
1875,"COLIMA,CL/ → JILOTEPEC,EM",63,6552,0.9615384615384616
1875,"CUAUTITLAN IZCALLI,EM/Mex → LEON,GJ",63,6552,0.9615384615384616
1875,"CUAUTITLAN IZCALLI,EM/Mex → SAN PEDRO GARZA GA,NX/Mex",63,6552,0.9615384615384616
1875,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX",126,6552,1.9230769230769231
1875,"CUAUTITLAN IZCALLI,EM/Mex → VERACRUZ,VZ",63,6552,0.9615384615384616
1875,"GUADALAJARA,JA → TLALNEPANTLA,EM",63,6552,0.9615384615384616
1875,"GUADALAJARA,JA → TOLUCA,EM",63,6552,0.9615384615384616
1875,"JILOTEPEC,EM → CIUDAD VICTORIA,TM/",63,6552,0.9615384615384616
1875,"JILOTEPEC,EM → LA PAZ,BS/",1008,6552,15.384615384615385
1875,"JILOTEPEC,EM → MAZATLAN,SI/",189,6552,2.8846153846153846
1875,"JILOTEPEC,EM → TEPIC,NA",63,6552,0.9615384615384616
1875,"JILOTEPEC,EM → TLAQUEPAQUE,JA",63,6552,0.9615384615384616
1875,"LAREDO,TX → VENUSTIANO CARRANZ,CDMX",252,6552,3.8461538461538463
1875,"MAZATLAN,SI/ → TULTITLAN,EM",126,6552,1.9230769230769231
1875,"MONCLOVA,CU/ → TULTITLAN,EM",63,6552,0.9615384615384616
1875,"MONTERREY,NX → IZTAPALAPA,DF",63,6552,0.9615384615384616
1875,"QUERETARO,QA → QUERETARO,QA/MEX",126,6552,1.9230769230769231
1875,"SALTILLO,CU/MX → ZAPOPAN,JA/",63,6552,0.9615384615384616
1875,"SAN NICOLAS DE LOS,NX → PUEBLA,PU/Mex",189,6552,2.8846153846153846
1875,"SAN NICOLAS DE LOS,NX → SAN LUIS POTOSI,SL",63,6552,0.9615384615384616
1875,"SAN NICOLAS DE LOS,NX/Mex → SAN LUIS POTOSI,SL",63,6552,0.9615384615384616
1875,"TEPIC,NA → JILOTEPEC,EM",63,6552,0.9615384615384616
1875,"TEQUILA,JA/ → TEPOTZOTLAN,EM",189,6552,2.8846153846153846
1875,"TLAJOMULCO DE ZUNI,JA → TULA DE ALLENDE,HG",126,6552,1.9230769230769231
1875,"TLAJOMULCO DE ZUNI,JA/Mex → HUEJOTZINGO,PU/Mex",189,6552,2.8846153846153846
1875,"TLAJOMULCO DE ZUNI,JA/Mex → LERMA,EM",63,6552,0.9615384615384616
1875,"TLAJOMULCO DE ZUNI,JA/Mex → TOLUCA,EM",126,6552,1.9230769230769231
1875,"TLAQUEPAQUE,JA → ESCOBEDO,NX",126,6552,1.9230769230769231
1875,"TLAQUEPAQUE,JA → JILOTEPEC,EM",189,6552,2.8846153846153846
1875,"TLAQUEPAQUE,JA/Mex → TEOLOYUCAN,EM",63,6552,0.9615384615384616
1875,"TLAQUEPAQUE,JA/Mex → TEXCOCO,EM",63,6552,0.9615384615384616
1875,"TULTITLAN,EM → CARMEN,NX",126,6552,1.9230769230769231
1875,"TULTITLAN,EM → COLIMA,CL/",63,6552,0.9615384615384616
1875,"TULTITLAN,EM → CULIACAN,SI",63,6552,0.9615384615384616
1875,"TULTITLAN,EM → LA PAZ,BS/",756,6552,11.538461538461538
1875,"TULTITLAN,EM → MAZATLAN,SI/",441,6552,6.730769230769231
1875,"TULTITLAN,EM → MONCLOVA,CU/",315,6552,4.8076923076923075
1875,"TULTITLAN,EM → TAMPICO,TM/Mex",63,6552,0.9615384615384616
1875,"TULTITLAN,EM → TEPIC,NA",63,6552,0.9615384615384616
1875,"TULTITLAN,EM → ZAPOPAN,JA/",63,6552,0.9615384615384616
1875,"ZAPOPAN,JA → TEPOTZOTLAN,EM",63,6552,0.9615384615384616
1875,"ZAPOPAN,JA/ → CUAUTITLAN IZCALLI,EM/Mex",63,6552,0.9615384615384616
1876,"ATOTONILCO EL ALTO,JA → TEPOTZOTLAN,EM/",42,4284,0.9803921568627451
1876,"CUAUTITLAN IZCALLI,EM/Mex → LEON,GJ",210,4284,4.901960784313726
1876,"EL SALTO,JA → TEHUACAN,PU/",42,4284,0.9803921568627451
1876,"GUADALAJARA,JA → TEHUACAN,PU",42,4284,0.9803921568627451
1876,"GUADALAJARA,JA → TLALNEPANTLA,EM",42,4284,0.9803921568627451
1876,"GUADALAJARA,JA/ → TLALNEPANTLA,EM",42,4284,0.9803921568627451
1876,"JILOTEPEC,EM → CULIACAN,SI",84,4284,1.9607843137254901
1876,"JILOTEPEC,EM → LA PAZ,BS/",672,4284,15.686274509803921
1876,"JILOTEPEC,EM → MAZATLAN,SI/",126,4284,2.9411764705882355
1876,"JILOTEPEC,EM → TEPIC,NA",42,4284,0.9803921568627451
1876,"JILOTEPEC,EM → TLAQUEPAQUE,JA",42,4284,0.9803921568627451
1876,"LEON,GJ → CUAUTITLAN IZCALLI,EM/Mex",42,4284,0.9803921568627451
1876,"TEPIC,NA → TULTITLAN,EM",126,4284,2.9411764705882355
1876,"TEPIC,NA/ → TULTITLAN,EM",42,4284,0.9803921568627451
1876,"TEQUILA,JA/ → TEPOTZOTLAN,EM",84,4284,1.9607843137254901
1876,"TLAJOMULCO DE ZUNI,JA → COLON,QA",84,4284,1.9607843137254901
1876,"TLAJOMULCO DE ZUNI,JA/Mex → CIUDAD DE MEXICO,CDMX",42,4284,0.9803921568627451
1876,"TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM",42,4284,0.9803921568627451
1876,"TLAJOMULCO DE ZUNI,JA/Mex → LA PAZ,BS",168,4284,3.9215686274509802
1876,"TLAJOMULCO DE ZUNI,JA/Mex → MEXICO D.F.,DF",42,4284,0.9803921568627451
1876,"TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA/Mex",126,4284,2.9411764705882355
1876,"TLAJOMULCO DE ZUNI,JA/Mex → TOLUCA,EM",42,4284,0.9803921568627451
1876,"TLAQUEPAQUE,JA → COLON,QA",42,4284,0.9803921568627451
1876,"TLAQUEPAQUE,JA → DEL. AZCAPOTZALCO,CDMX",84,4284,1.9607843137254901
1876,"TLAQUEPAQUE,JA → JILOTEPEC,EM",42,4284,0.9803921568627451
1876,"TLAQUEPAQUE,JA → TULTITLAN,EM",42,4284,0.9803921568627451
1876,"TLAQUEPAQUE,JA/Mex → IXMIQUILPAN,HG/",42,4284,0.9803921568627451
1876,"TLAQUEPAQUE,JA/Mex → IZTAPALAPA,DF/Mex",84,4284,1.9607843137254901
1876,"TLAQUEPAQUE,JA/Mex → TEMIXCO,MR/Mex",42,4284,0.9803921568627451
1876,"TULTITLAN,EM → COLIMA,CL/",294,4284,6.862745098039215
1876,"TULTITLAN,EM → LA PAZ,BS/",672,4284,15.686274509803921
1876,"TULTITLAN,EM → MAZATLAN,SI/",126,4284,2.9411764705882355
1876,"TULTITLAN,EM → TEPIC,NA",126,4284,2.9411764705882355
1876,"TULTITLAN,EM → TEPIC,NA/",42,4284,0.9803921568627451
1876,"TULTITLAN,EM → TLAQUEPAQUE,JA",168,4284,3.9215686274509802
1876,"TULTITLAN,EM → ZAPOPAN,JA/",42,4284,0.9803921568627451
1876,"ZAPOPAN,JA → TEPOTZOTLAN,EM",42,4284,0.9803921568627451
1876,"ZAPOPAN,JA/ → TLALNEPANTLA,EM/",168,4284,3.9215686274509802
1877,"APODACA,NX → TEPOTZOTLAN,EM",288,9720,2.962962962962963
1877,"APODACA,NX → TULTITLAN,EM",72,9720,0.7407407407407407
1877,"CUAUTITLAN IZCALLI,EM/Mex → QUERETARO,QA/MEX",72,9720,0.7407407407407407
1877,"CUAUTITLAN IZCALLI,EM/Mex → SAN PEDRO GARZA GA,NX/Mex",360,9720,3.7037037037037037
1877,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX",360,9720,3.7037037037037037
1877,"CUAUTITLAN IZCALLI,EM/Mex → VERACRUZ,VZ",216,9720,2.2222222222222223
1877,"CUAUTITLAN IZCALLI,EM/Mex → VILLAHERMOSA,TA/",360,9720,3.7037037037037037
1877,"CUITLAHUAC,VZ → NUEVO LAREDO,TM/",72,9720,0.7407407407407407
1877,"JILOTEPEC,EM → ALTAMIRA,TM/",144,9720,1.4814814814814814
1877,"JILOTEPEC,EM → CULIACAN,SI",72,9720,0.7407407407407407
1877,"JILOTEPEC,EM → CULIACAN,SI/",144,9720,1.4814814814814814
1877,"JILOTEPEC,EM → LA PAZ,BS/",1728,9720,17.77777777777778
1877,"JILOTEPEC,EM → MAZATLAN,SI/",432,9720,4.444444444444445
1877,"JILOTEPEC,EM → TEPIC,NA",72,9720,0.7407407407407407
1877,"JILOTEPEC,EM → TULTITLAN,EM",72,9720,0.7407407407407407
1877,"MAZATLAN,SI/ → NUEVO LAREDO,TM",144,9720,1.4814814814814814
1877,"MAZATLAN,SI/ → TULTITLAN,EM",360,9720,3.7037037037037037
1877,"MONTERREY,NX → AXAPUSCO,EM",72,9720,0.7407407407407407
1877,"MONTERREY,NX → TEOLOYUCAN,EM",144,9720,1.4814814814814814
1877,"NUEVO LAREDO,TM → JILOTEPEC,EM",144,9720,1.4814814814814814
1877,"SAN NICOLAS DE LOS,NX → PUEBLA,PU/Mex",216,9720,2.2222222222222223
1877,"SAN NICOLAS DE LOS,NX → TLAQUEPAQUE,JA/Mex",72,9720,0.7407407407407407
1877,"SAN NICOLAS DE LOS,NX/Mex → SAN LUIS POTOSI,SL",72,9720,0.7407407407407407
1877,"SAN PEDRO GARZA GA,NX/Mex → CUAUTITLAN IZCALLI,EM/Mex",72,9720,0.7407407407407407
1877,"TEQUILA,JA/ → TEPOTZOTLAN,EM",72,9720,0.7407407407407407
1877,"TEXAS CITY,TX → APASEO EL ALTO,GJ",216,9720,2.2222222222222223
1877,"TLAJOMULCO DE ZUNI,JA → JILOTEPEC,EM",72,9720,0.7407407407407407
1877,"TLAJOMULCO DE ZUNI,JA/Mex → LERMA,EM",72,9720,0.7407407407407407
1877,"TLAJOMULCO DE ZUNI,JA/Mex → PUEBLA,PU/Mex",72,9720,0.7407407407407407
1877,"TLAJOMULCO DE ZUNI,JA/Mex → TEOLOYUCAN,EM/Mex",72,9720,0.7407407407407407
1877,"TLAJOMULCO DE ZUNI,JA/Mex → TOLUCA,EM",72,9720,0.7407407407407407
1877,"TLAQUEPAQUE,JA → CHALCO,EM",144,9720,1.4814814814814814
1877,"TLAQUEPAQUE,JA → COLON,QA",216,9720,2.2222222222222223
1877,"TLAQUEPAQUE,JA → IZTAPALAPA,CDMX",144,9720,1.4814814814814814
1877,"TLAQUEPAQUE,JA → JILOTEPEC,EM",144,9720,1.4814814814814814
1877,"TLAQUEPAQUE,JA → PUEBLA,PU",144,9720,1.4814814814814814
1877,"TLAQUEPAQUE,JA → TULTITLAN,EM",216,9720,2.2222222222222223
1877,"TLAQUEPAQUE,JA/Mex → CUAUTITLAN IZCALLI,EM",72,9720,0.7407407407407407
1877,"TLAQUEPAQUE,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex",72,9720,0.7407407407407407
1877,"TLAQUEPAQUE,JA/Mex → TULTITLAN,EM",72,9720,0.7407407407407407
1877,"TULTITLAN,EM → ALTAMIRA,TM/",72,9720,0.7407407407407407
1877,"TULTITLAN,EM → APODACA,NX",72,9720,0.7407407407407407
1877,"TULTITLAN,EM → COLIMA,CL/",72,9720,0.7407407407407407
1877,"TULTITLAN,EM → CULIACAN,SI/",72,9720,0.7407407407407407
1877,"TULTITLAN,EM → LA PAZ,BS/",864,9720,8.88888888888889
1877,"TULTITLAN,EM → MAZATLAN,SI/",216,9720,2.2222222222222223
1877,"TULTITLAN,EM → PUERTO VALLARTA,JA/",144,9720,1.4814814814814814
1877,"TULTITLAN,EM → TAMPICO,TM/Mex",144,9720,1.4814814814814814
1877,"TULTITLAN,EM → ZAPOPAN,JA",72,9720,0.7407407407407407
1877,"TULTITLAN,EM → ZAPOPAN,JA/",288,9720,2.962962962962963
1877,"ZAPOPAN,JA → MONTERREY,NX/",72,9720,0.7407407407407407
1878,"APODACA,NX → JILOTEPEC,EM",156,7280,2.142857142857143
1878,"APODACA,NX → TEPOTZOTLAN,EM",52,7280,0.7142857142857143
1878,"CUAUTITLAN IZCALLI,EM/Mex → QUERETARO,QA/MEX",156,7280,2.142857142857143
1878,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX",52,7280,0.7142857142857143
1878,"CUAUTITLAN IZCALLI,EM/Mex → VILLAHERMOSA,TA/",52,7280,0.7142857142857143
1878,"CULIACAN,SI → MONTERREY,NX/",104,7280,1.4285714285714286
1878,"CULIACAN,SI/ → TULTITLAN,EM",52,7280,0.7142857142857143
1878,"EL SALTO,JA → TLALNEPANTLA,EM/",52,7280,0.7142857142857143
1878,"JILOTEPEC,EM → ALTAMIRA,TM/",208,7280,2.857142857142857
1878,"JILOTEPEC,EM → CULIACAN,SI",104,7280,1.4285714285714286
1878,"JILOTEPEC,EM → CULIACAN,SI/",104,7280,1.4285714285714286
1878,"JILOTEPEC,EM → LA PAZ,BS/",2080,7280,28.571428571428573
1878,"JILOTEPEC,EM → MAZATLAN,SI/",104,7280,1.4285714285714286
1878,"JILOTEPEC,EM → PUERTO VALLARTA,JA/",104,7280,1.4285714285714286
1878,"JILOTEPEC,EM → TEPIC,NA",104,7280,1.4285714285714286
1878,"JILOTEPEC,EM → TLAQUEPAQUE,JA",52,7280,0.7142857142857143
1878,"LAREDO,TX → VENUSTIANO CARRANZ,CDMX",104,7280,1.4285714285714286
1878,"LAREDO,TX/ → JILOTEPEC,EM",208,7280,2.857142857142857
1878,"MAZATLAN,SI/ → LAREDO,TX/",104,7280,1.4285714285714286
1878,"MAZATLAN,SI/ → NUEVO LAREDO,TM",52,7280,0.7142857142857143
1878,"MAZATLAN,SI/ → TULTITLAN,EM",104,7280,1.4285714285714286
1878,"MONTERREY,NX → CUAUHTEMOC,DF/Mex",104,7280,1.4285714285714286
1878,"NUEVO LAREDO,TM → VENUSTIANO CARRANZ,CDMX",104,7280,1.4285714285714286
1878,"PUERTO VALLARTA,JA/ → JILOTEPEC,EM",52,7280,0.7142857142857143
1878,"SILAO,GJ → NUEVO LAREDO,TM",104,7280,1.4285714285714286
1878,"TEPIC,NA → TULTITLAN,EM",104,7280,1.4285714285714286
1878,"TEQUILA,JA/ → TEPOTZOTLAN,EM",52,7280,0.7142857142857143
1878,"TLAJOMULCO DE ZUNI,JA → ATITALAQUIA,HG/Mex",52,7280,0.7142857142857143
1878,"TLAJOMULCO DE ZUNI,JA → HUEJOTZINGO,PU/Mex",52,7280,0.7142857142857143
1878,"TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN,EM",104,7280,1.4285714285714286
1878,"TLAQUEPAQUE,JA → CUAUTITLAN IZCALLI,EM/Mex",52,7280,0.7142857142857143
1878,"TLAQUEPAQUE,JA → ESCOBEDO,NX",104,7280,1.4285714285714286
1878,"TLAQUEPAQUE,JA → JILOTEPEC,EM",52,7280,0.7142857142857143
1878,"TLAQUEPAQUE,JA → NUEVO LAREDO,TM",52,7280,0.7142857142857143
1878,"TLAQUEPAQUE,JA → TULTITLAN,EM",156,7280,2.142857142857143
1878,"TLAQUEPAQUE,JA/Mex → JIUTEPEC,MR/",52,7280,0.7142857142857143
1878,"TLAQUEPAQUE,JA/Mex → TULANCINGO DE BRAV,HG/Mex",52,7280,0.7142857142857143
1878,"TULTITLAN,EM → CULIACAN,SI/",104,7280,1.4285714285714286
1878,"TULTITLAN,EM → LA PAZ,BS/",832,7280,11.428571428571429
1878,"TULTITLAN,EM → MAZATLAN,SI/",208,7280,2.857142857142857
1878,"TULTITLAN,EM → PUERTO VALLARTA,JA/",52,7280,0.7142857142857143
1878,"TULTITLAN,EM → TAMPICO,TM/Mex",156,7280,2.142857142857143
1878,"TULTITLAN,EM → TEPIC,NA/",52,7280,0.7142857142857143
1878,"TULTITLAN,EM → TLAJOMULCO DE ZUNI,JA/Mex",104,7280,1.4285714285714286
1878,"TULTITLAN,EM → ZAPOPAN,JA/",52,7280,0.7142857142857143
1878,"ZAPOPAN,JA → TEPOTZOTLAN,EM",104,7280,1.4285714285714286
1878,"ZAPOPAN,JA/ → TLALNEPANTLA,EM/",260,7280,3.5714285714285716
1879,"COLIMA,CL/ → TULTITLAN,EM",66,7260,0.9090909090909091
1879,"CUAUTITLAN IZCALLI,EM/Mex → CANCUN,QR/",66,7260,0.9090909090909091
1879,"CUAUTITLAN IZCALLI,EM/Mex → SAN PEDRO GARZA GA,NX/Mex",132,7260,1.8181818181818181
1879,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX",198,7260,2.727272727272727
1879,"CUAUTITLAN IZCALLI,EM/Mex → VERACRUZ,VZ",264,7260,3.6363636363636362
1879,"CUAUTITLAN IZCALLI,EM/Mex → VILLAHERMOSA,TA/",528,7260,7.2727272727272725
1879,"CUITLAHUAC,VZ → NUEVO LAREDO,TM/",198,7260,2.727272727272727
1879,"CULIACAN,SI/ → TULTITLAN,EM",66,7260,0.9090909090909091
1879,"GUADALAJARA,JA → TEHUACAN,PU",66,7260,0.9090909090909091
1879,"GUADALAJARA,JA → TEPOTZOTLAN,EM",66,7260,0.9090909090909091
1879,"JILOTEPEC,EM → CULIACAN,SI",198,7260,2.727272727272727
1879,"JILOTEPEC,EM → LA PAZ,BS/",528,7260,7.2727272727272725
1879,"JILOTEPEC,EM → MAZATLAN,SI/",66,7260,0.9090909090909091
1879,"JILOTEPEC,EM → PUERTO VALLARTA,JA/",66,7260,0.9090909090909091
1879,"JILOTEPEC,EM → TEPIC,NA",66,7260,0.9090909090909091
1879,"JILOTEPEC,EM → TULTITLAN,EM",132,7260,1.8181818181818181
1879,"LAREDO,TX/ → TULTITLAN,EM",330,7260,4.545454545454546
1879,"MAZATLAN,SI/ → LAREDO,TX/",132,7260,1.8181818181818181
1879,"MONCLOVA,CU/ → TULTITLAN,EM",66,7260,0.9090909090909091
1879,"MONTERREY,NX → IZTAPALAPA,DF",132,7260,1.8181818181818181
1879,"NUEVO LAREDO,TM → VENUSTIANO CARRANZ,CDMX",132,7260,1.8181818181818181
1879,"PUERTO VALLARTA,JA/ → TULTITLAN,EM",66,7260,0.9090909090909091
1879,"SAN NICOLAS DE LOS,NX → PUEBLA,PU/Mex",264,7260,3.6363636363636362
1879,"SAN NICOLAS DE LOS,NX → TLALNEPANTLA,EM",66,7260,0.9090909090909091
1879,"SAN PEDRO GARZA GA,NX/Mex → CUAUTITLAN IZCALLI,EM/Mex",66,7260,0.9090909090909091
1879,"TEQUILA,JA/ → TEPOTZOTLAN,EM",66,7260,0.9090909090909091
1879,"TEXAS CITY,TX → APASEO EL ALTO,GJ",132,7260,1.8181818181818181
1879,"TLAJOMULCO DE ZUNI,JA → APODACA,NX",132,7260,1.8181818181818181
1879,"TLAJOMULCO DE ZUNI,JA → JILOTEPEC,EM",66,7260,0.9090909090909091
1879,"TLAJOMULCO DE ZUNI,JA/Mex → AMOZOC,PU",66,7260,0.9090909090909091
1879,"TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM",132,7260,1.8181818181818181
1879,"TLAJOMULCO DE ZUNI,JA/Mex → HUEJOTZINGO,PU",66,7260,0.9090909090909091
1879,"TLAJOMULCO DE ZUNI,JA/Mex → LERMA,EM/MEX",66,7260,0.9090909090909091
1879,"TLAQUEPAQUE,JA → COLON,QA",132,7260,1.8181818181818181
1879,"TLAQUEPAQUE,JA → CUAUTITLAN IZCALLI,EM",66,7260,0.9090909090909091
1879,"TLAQUEPAQUE,JA → JILOTEPEC,EM",66,7260,0.9090909090909091
1879,"TLAQUEPAQUE,JA → MONTERREY,NX/",132,7260,1.8181818181818181
1879,"TLAQUEPAQUE,JA/Mex → IZTAPALAPA,DF/Mex",66,7260,0.9090909090909091
1879,"TLAQUEPAQUE,JA/Mex → TEOLOYUCAN,EM/Mex",132,7260,1.8181818181818181
1879,"TLAQUEPAQUE,JA/Mex → TOLUCA,EM/",132,7260,1.8181818181818181
1879,"TULTITLAN,EM → ALTAMIRA,TM/",66,7260,0.9090909090909091
1879,"TULTITLAN,EM → COLIMA,CL/",66,7260,0.9090909090909091
1879,"TULTITLAN,EM → CULIACAN,SI/",198,7260,2.727272727272727
1879,"TULTITLAN,EM → LA PAZ,BS/",528,7260,7.2727272727272725
1879,"TULTITLAN,EM → MAZATLAN,SI/",330,7260,4.545454545454546
1879,"TULTITLAN,EM → MONCLOVA,CU/",132,7260,1.8181818181818181
1879,"TULTITLAN,EM → TAMPICO,TM/Mex",132,7260,1.8181818181818181
1879,"TULTITLAN,EM → TEPIC,NA",66,7260,0.9090909090909091
1879,"TULTITLAN,EM → TEPIC,NA/",132,7260,1.8181818181818181
1879,"TULTITLAN,EM → TLAQUEPAQUE,JA",66,7260,0.9090909090909091
1879,"VERACRUZ,VZ → CUAUTITLAN IZCALLI,EM/Mex",66,7260,0.9090909090909091
1879,"ZAPOPAN,JA/ → TLALNEPANTLA,EM/",66,7260,0.9090909090909091
1880,"APODACA,NX → JILOTEPEC,EM",62,5890,1.0526315789473684
1880,"APODACA,NX → TEPOTZOTLAN,EM",186,5890,3.1578947368421053
1880,"COLIMA,CL/ → TULTITLAN,EM",62,5890,1.0526315789473684
1880,"CUAUTITLAN IZCALLI,EM/Mex → CANCUN,QR/",62,5890,1.0526315789473684
