Unidad,Litros,Gasto Combustible,Costo por litro,Kms Totales,Gasto Mantenimiento,CPK,Total Peajes,Eficiencia (km/l),TipoUnidad,Ruta Frecuente,Ruta
1931,4367187.0,90229801.876896,21.059168168539323,9595713,90645.01000000001,9.412583190732779,0.0,2.1972297041551,Alta actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
1932,2506464.66,51440426.6805856,20.658047464285715,6743688,80631.18,7.639893461943316,0.0,2.6905178866555413,Alta actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
1933,2364353.88,49216095.281024,21.045972389610384,5642560,11132.33,8.724271892726705,0.0,2.3865124623391827,Alta actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
1934,3583725.24,71498867.942148,20.120032073170723,7744736,37961.81,9.236832572749801,0.0,2.161085318025106,Alta actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
1935,1197092.04,23574775.841241,19.859259063829775,2085202,24315.01,11.317412342421022,0.0,1.7418894540473262,Actividad media,"CUAUTITLAN IZCALLI,EM/Mex → QUERETARO,QA/MEX","CUAUTITLAN IZCALLI,EM/Mex → QUERETARO,QA/MEX"
1936,2879440.62,58026962.672497,20.176069827160497,6996375,38594.47,8.299377483696485,0.0,2.4297688069705705,Alta actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
1937,1624747.76,33715302.857596,21.191589876923075,4639310,77653.92,7.284048010931799,0.0,2.855403228867969,Alta actividad,"APASEO EL ALTO,GJ → TEXAS CITY,TX","APASEO EL ALTO,GJ → TEXAS CITY,TX"
1938,5596101.33,122173905.46625459,22.257094370967742,13670752,51276.81,8.940633425012361,0.0,2.4429064439403207,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1939,1414721.7,30964354.599444,22.71314216,9725200,23001.85,3.186295032435734,0.0,6.8742848858542285,Alta actividad,"JILOTEPEC,EM → JILOTEPEC,EM","JILOTEPEC,EM → JILOTEPEC,EM"
1940,2296869.32,45160717.585764,19.661755472222218,5256432,68738.7,8.604592675366865,0.0,2.28852027158428,Alta actividad,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX","CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX"
1941,475239.9,10966370.24982,22.516368431372555,2839017,50496.479999999996,3.8805215783561704,0.0,5.973860780628899,Actividad media,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA","CUAUTITLAN IZCALLI,EM → QUERETARO,QA"
1942,1091471.48,24260433.018316,22.07967763380282,5178598,97205.73,4.703519900234774,0.0,4.744602213518213,Alta actividad,"CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA","CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA"
1943,1368140.96,27365955.096024,20.156403524590164,3288449,11070.689999999999,8.325209174910118,0.0,2.4035893202115663,Actividad media,"TULTITLAN,EM → LA PAZ,BS/","TULTITLAN,EM → LA PAZ,BS/"
1944,2688301.65,54869509.3532824,20.428340447916668,8501952,29242.0,6.457193754244013,0.0,3.162573664305864,Alta actividad,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA","CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA"
1945,1549494.72,31589265.284784,20.5773935522388,4952305,19343.97,6.382605525060351,0.0,3.1960773638518756,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1946,1598144.0,31802952.86064,20.021100098360655,4589457,59956.4,6.942631614293369,0.0,2.8717418455408272,Alta actividad,"CUAUTITLAN,EM → GUADALAJARA,JA","CUAUTITLAN,EM → GUADALAJARA,JA"
1947,4693992.48,94385775.530736,20.25964044117647,10873608,41908.06,8.684116954624077,0.0,2.3164945504983,Alta actividad,"TULTITLAN,EM → LA PAZ,BS/","TULTITLAN,EM → LA PAZ,BS/"
1948,3800335.5,74362465.915101,19.5635496,7657650,1310.0,9.711043977604227,0.0,2.0149931499468927,Alta actividad,"CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX","CUAUTITLAN IZCALLI,EM/Mex → SANTA CATARINA,NX"
1949,1674821.1300000001,33497353.771035,20.161406044776115,4923830,101599.74,6.8237436123982755,0.0,2.939913947706165,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1950,1825906.3,36821317.148706,20.24372304411764,5559340,9601.65,6.625052398073511,0.0,3.044701691428525,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1951,1968886.98,38885827.4328609,19.800107807017536,4598532,48364.85,8.466656811969756,0.0,2.335599781354641,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1952,2974680.0,59121806.369500004,20.02394475,3061584,35600.08,19.322483541036274,0.0,1.0292145709790632,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1953,1416812.4,28423842.6006576,20.2552489361702,2871512,35948.93,9.911082221024186,0.0,2.0267411550040078,Actividad media,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ","CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ"
1954,1534050.9,30411030.496770002,20.007697857142865,2331665,48358.270000000004,13.063364062491825,0.0,1.5199397881778238,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1955,3797602.62,76140205.548918,20.339206222222217,7017912,47688.149999999994,10.856205335563912,0.0,1.8479848215398587,Alta actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
1956,1405020.08,28667169.620984,21.318256826086962,3581192,19744.95,8.010437466347517,0.0,2.5488546754434998,Alta actividad,"CUAUTITLAN,EM → GUADALAJARA,JA","CUAUTITLAN,EM → GUADALAJARA,JA"
1957,2633126.1,51832050.20466,19.86886919444444,2874024,32654.88,18.046023653476798,0.0,1.0914874149020055,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1958,1691306.76,34315691.621172,20.855015099999996,5562960,12398.059999999998,6.170831658176943,0.0,3.2891490364527365,Alta actividad,"JILOTEPEC,EM → JILOTEPEC,EM","JILOTEPEC,EM → JILOTEPEC,EM"
1959,2240218.08,47399715.4536,22.278074121621618,6634840,66425.84,7.154074746881613,0.0,2.961693800810678,Alta actividad,"TULTITLAN,EM → JILOTEPEC,EM","TULTITLAN,EM → JILOTEPEC,EM"
1960,1317882.16,26216121.824196,19.99284899999999,3051237,64225.6,8.613014139575524,0.0,2.315257837620323,Actividad media,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1961,1666439.39,32890415.344633,19.829018055555558,3774006,40031.59,8.725594748559754,0.0,2.264712429775199,Alta actividad,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA","CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA"
1963,2102557.66,41805125.119828,20.028305837209306,3483602,20111.32,12.006318873346611,0.0,1.6568401743617343,Alta actividad,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1964,2185541.82,43381059.534736,19.89745387878787,5722266,52114.15,7.590205293625987,0.0,2.6182367903625843,Alta actividad,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA","CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA"
1965,2716397.84,53815232.729752004,19.799652278688523,4741225,138008.48,11.379599409383019,0.0,1.7454089125619392,Alta actividad,"TULTITLAN,EM → LA PAZ,BS/","TULTITLAN,EM → LA PAZ,BS/"
1966,2125689.35,42937603.117739,20.639588847826086,2526090,21042.770000000008,17.005983907041713,0.0,1.188362730424368,Actividad media,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1967,3799670.94,78863640.268257,21.621975232876714,6155360,34658.71,12.817820400148326,0.0,1.6199718599842754,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1968,4065167.59,82500657.6628048,21.051750305084745,4825846,19119.56,17.09954632261469,0.0,1.187121045604912,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1969,13620613.27,268334619.6038068,19.846222654545453,5688375,22305.58,47.17637729295393,0.0,0.4176298737244744,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1970,22033674.95,436867450.244855,20.153886911764705,9793020,39123.909999999996,44.61407963578702,0.0,0.44445695156268067,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1971,5612599.7,117170366.9051632,21.57311118181818,9617608,29491.29,12.185967466667721,0.0,1.7135745490632441,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1972,5635523.06,114026896.324266,20.710115714285713,7755286,41978.770000000004,14.708532360285101,0.0,1.3761430691404182,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1973,595019.47,12245543.109305799,20.919046103448274,1030312,48510.32,11.932359740841415,0.0,1.7315601454184348,Actividad media,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1974,2740711.71,53470341.192136,19.5051008292683,3729893,15662.97,14.339822660364787,0.0,1.3609213206886324,Alta actividad,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1975,4039569.08,82388641.609392,21.317331179104478,4848656,79083.26999999997,17.008367860989107,0.0,1.2002904032526163,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
1976,2960866.65,60226177.3638,20.636423714285716,6759207,14199.230000000001,8.91234379917644,0.0,2.28284748994015,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1977,335505.1,6627042.586465,19.83467309523809,573279,28836.89,11.610192378344575,0.0,1.7087042790109601,Poca actividad,"CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA","CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA"
1978,1651390.67,33491793.498772,20.993696155555554,4031775,42001.1,8.317377482317838,0.0,2.441442278464611,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1979,1573721.86,31442393.393094,20.166791615384614,2856048,15646.97,11.014534896855375,0.0,1.8148365810969924,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1980,1062446.47,20527659.7483194,19.803662812500008,2719536,18695.100000000002,7.5550957399789525,0.0,2.5596922544248275,Actividad media,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1981,2766240.29,54543761.494464,19.759168,3909840,87861.25,13.972853811016309,0.0,1.4134130046959876,Alta actividad,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1982,2055237.73,41244569.146963,20.305180437500006,3820992,21883.6,10.799931731593,0.0,1.859148430483514,Alta actividad,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1983,1787615.7,36313667.962845,20.723489449275355,5673042,114744.92,6.421319088214929,0.0,3.173524376631957,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1984,1999351.98,40645517.947922,21.05267901785714,5559960,26221.08,7.315113602961532,0.0,2.780881033263588,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1985,2877324.16,56231609.924398,19.54374049180328,5668669,97689.92,9.936953426703518,0.0,1.9701183060305585,Alta actividad,"CUAUTITLAN IZCALLI,EM → ACAPULCO DE JUAREZ,GR","CUAUTITLAN IZCALLI,EM → ACAPULCO DE JUAREZ,GR"
1986,2702242.5,53180035.336567,19.76290803225807,2739036,50738.89000000001,19.434127271991677,0.0,1.0136159134496627,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1987,2605681.12,51543347.725184,19.898248954545437,3423860,29849.629999999997,15.062881471550824,0.0,1.3139980843089503,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1988,1951434.91,39000461.500767,20.18401194594594,2611497,70229.39,14.961032270290566,0.0,1.3382444818515622,Actividad media,"CUAUTITLAN,EM → LEON,GJ","CUAUTITLAN,EM → LEON,GJ"
1989,2530114.51,51704059.5777575,20.895485530612238,4071361,32951.549999999996,12.707546967158525,0.0,1.6091607648224586,Alta actividad,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ","CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ"
1990,1236745.44,24643468.830168,20.08289387499999,2940760,51021.65,8.397315823177681,0.0,2.3778215830737164,Actividad media,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ","CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ"
1991,1636801.79,33115635.059154,20.269327982142855,13545056,31472.78,2.4471739237662806,0.0,8.27531841836512,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
1992,1911512.01,39991602.040431,20.68241967058824,8502635,34820.119999999995,4.707531507636279,0.0,4.448120103624146,Alta actividad,"TLALNEPANTLA,EM → ACAPULCO DE JUAREZ,GR","TLALNEPANTLA,EM → ACAPULCO DE JUAREZ,GR"
1993,2316795.84,45585324.780408,19.659776369230766,8452535,44443.9,5.398353118964666,0.0,3.6483728320230413,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
1994,2145273.75,42223140.851025,19.705290222222217,6915888,10300.46,6.106727192664919,0.0,3.223778783476934,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
1995,471344.64,9322244.0989792,19.811971957446794,2548669,31431.03,3.6700235020629193,0.0,5.407230259370299,Actividad media,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1996,1762519.26,34745998.896976,19.73969627906976,8896012,6901.12,3.906570721462156,0.0,5.0473275395583475,Alta actividad,"CUAUTITLAN,EM → EL SALTO,JA","CUAUTITLAN,EM → EL SALTO,JA"
1997,1942920.48,39806825.572176,20.46661554471544,17592567,19158.55,2.2637960749091364,0.0,9.05470253728552,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
1998,519648.0,10348609.6146,19.894121115942024,4620654,19092.34,2.243773707055322,0.0,8.891892203953445,Alta actividad,"CUAUTITLAN IZCALLI,EM → MERIDA,YC","CUAUTITLAN IZCALLI,EM → MERIDA,YC"
1999,1390318.8,28017134.805116,20.184475834862386,12503390,11024.55,2.2416448143356322,0.0,8.993181995381203,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2000,1537106.12,30760078.20248,19.99575895614035,14848158,22187.48,2.0731369966887474,0.0,9.659813207952096,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2001,1567427.84,31499355.378744,20.041810591304344,14892155,34930.79,2.1175099351802342,0.0,9.501014732518723,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2002,1697643.36,34418745.41112,20.224944852173913,15009800,15793.01,2.2941370585297602,0.0,8.841550795450935,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2003,1586535.88,31516188.416764,19.909720160714272,5585384,34010.96,5.648707300476386,0.0,3.5204901889770057,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2004,1446399.94,28786263.255992,19.967646790697675,6912938,11705.13,4.165807415890609,0.0,4.779409766844985,Alta actividad,"CUAUTITLAN IZCALLI,EM → XALAPA,VZ","CUAUTITLAN IZCALLI,EM → XALAPA,VZ"
2005,1025547.5,20455954.3378055,20.000286528089884,9453580,66609.24999999999,2.1708774440799674,0.0,9.218081073767914,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2006,1244308.26,25217453.064648,20.213605089999998,10560000,22706.34,2.3901666102886363,0.0,8.486643012399515,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2007,3543144.0,73714836.12647,22.01626661956522,10982500,32270.73,6.714965340903255,0.0,3.099648222031055,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2008,843801.42,17162505.333831,20.271345185185183,7861131,9239.25,2.1843860105919877,0.0,9.316328242253965,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2009,1382684.94,27435612.895278,19.926886930000002,12015800,19692.85,2.2849336494680337,0.0,8.69019373278196,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2010,2232412.76,44896598.314664,20.345865961165046,9957422,83667.23,4.517260144710548,0.0,4.460385721859071,Alta actividad,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA","CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA"
2011,2270037.16,48383221.605996,21.612678341463408,9253536,8703.74,5.229560391400217,0.0,4.076380846558476,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2012,3596512.12,74137240.12004,21.32149758064516,4936192,26912.559999999998,15.024568063811133,0.0,1.3724941930683665,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
2013,1203173.79,24433010.2410186,20.342162147368416,10554025,30509.629999999997,2.3179327196039994,0.0,8.771820902115895,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2014,2260828.44,45115593.6713976,20.01497392424242,7487568,48096.2,6.031823667096926,0.0,3.3118691659770523,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2015,2401784.64,50376987.500406,21.1997622345679,8734797,8112.719999999999,5.768319540844051,0.0,3.636794429662103,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2016,1506699.35,30179184.56742486,20.03241576666666,4746300,8364.27,6.360227722104557,0.0,3.150130780901976,Alta actividad,"TLALNEPANTLA,EM → TLALNEPANTLA,EM","TLALNEPANTLA,EM → TLALNEPANTLA,EM"
2017,1763289.45,38295239.47769,21.554717881578952,6910528,20232.81,5.544507205193293,0.0,3.9191115219341897,Alta actividad,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ","CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ"
2018,2511155.62,51074951.804567,20.47404370967742,11953755,8841.0,4.27345154761554,0.0,4.760260536939562,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2019,1901959.92,37386033.413328,20.275638033898293,6002820,54437.45,6.237147018122816,0.0,3.156123289916646,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2020,1390459.14,27890009.341782,20.034746295238094,12033210,89678.78,2.325205670123101,0.0,8.65412701016155,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2021,1661267.46,33339510.244272,20.071445903508767,14416440,45229.55,2.3157409037371224,0.0,8.677976513185902,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2022,1297218.8,29650089.63764,23.139184382352937,9083372,18308.03,3.2662317108272125,0.0,7.0021896074895,Alta actividad,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO","CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO"
2023,4147128.88,82114763.329409,20.215713578124998,7963200,35089.53,10.316186063317385,0.0,1.9201718177613039,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2024,1286756.3,25621559.7239562,19.905926189189188,13019745,16618.079999999998,1.9691766470046994,0.0,10.118267926879394,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2025,625326.75,13994060.646177,22.57650250980392,4600506,11457.68,3.044343019262881,0.0,7.356963379545173,Alta actividad,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO","CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO"
2026,1557512.32,31724211.282519,20.34450516814159,14985382,14673.78,2.1179897224187547,0.0,9.62135695979599,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2027,621864.88,12557908.267828,20.20170133823529,5422524,16982.219999999998,2.319010572904426,0.0,8.71977848306854,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2028,1053799.89,21255833.961843,20.266678168539325,9707586,24371.88,2.192121279362655,0.0,9.211982362230083,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2029,1061172.95,21236530.609639,19.97533229292929,10848222,46311.4,1.9618737531034116,0.0,10.222859525395931,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2030,1378509.2,30937110.69144,22.645316675675673,9875300,21883.62,3.134992791250899,0.0,7.163753422900624,Alta actividad,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO","CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO"
2031,1093491.34,21918274.340112,20.05575013043478,10124968,9745.6,2.1657372092545875,0.0,9.259303324706714,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2034,2096283.24,41216224.48236,19.65385622222219,154431,1063.09,266.89775739560065,0.0,0.07366895706326403,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2035,12851515.88,251143320.590596,19.54896091666667,2842500,16043.35,88.35861528253157,0.0,0.22118013365439657,Actividad media,"TULTITLAN,EM → CUAUTITLAN,EM/","TULTITLAN,EM → CUAUTITLAN,EM/"
2036,7190972.3,140547277.4953696,19.547589107142862,858508,34751.68,163.75156571094226,0.0,0.11938691517418305,Actividad media,"TULTITLAN,EM → JILOTEPEC,EM","TULTITLAN,EM → JILOTEPEC,EM"
2037,9642363.03,188620292.029329,19.544603081081075,1325081,20375.78,142.36161246695787,0.0,0.1374228491374277,Actividad media,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2038,101261.86,2012511.3507100001,20.232010000000013,174265,3459.8700000000003,11.568422923191692,0.0,1.720934219458343,Poca actividad,"TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex","TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex"
2039,665656.96,13400848.329984,20.283422095238084,646632,17815.23,20.7516231179156,0.0,0.9714192727737723,Poca actividad,"CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL","CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL"
2040,10815795.6,211017889.677093,19.520575063829785,1910973,29371.699999999997,110.43968772823739,0.0,0.17668353495881525,Actividad media,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2041,725992.0,14293791.66136,19.72976052631579,1791054,44590.3,8.005555366482529,0.0,2.467043713980319,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2042,9302444.69,182224789.9872531,19.576488040816315,1942556,22801.98,93.81844948987472,0.0,0.20882209620533634,Actividad media,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2043,3906407.56,76390757.6029268,19.65162678571427,701176,9096.34,108.95959636799721,0.0,0.17949381605231177,Poca actividad,"TULTITLAN,EM → CUAUTITLAN,EM/","TULTITLAN,EM → CUAUTITLAN,EM/"
2044,411068.06,8092490.514472,19.787676666666666,1143540,24851.579999999998,7.0984330189341875,0.0,2.781875098736691,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX","TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX"
2045,1100820.0,21406343.8302,19.444327142857126,84602,16141.649999999998,253.21488239285122,0.0,0.07685361821187842,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2046,6269526.45,123032335.056345,19.590566916666667,700752,20454.0,175.60105294932444,0.0,0.11177112108682466,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2047,6429377.0,126467127.554,19.617554434782605,710056,25994.929999999997,178.14527654720192,0.0,0.11043931628212189,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2048,105525.5,2045361.432025,19.403875000000003,87540,46417.58,23.895122367203566,0.0,0.8295625228025454,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2049,112382.64,2161115.173143,19.391605833333333,95532,13380.0,22.761955922026125,0.0,0.850060116046393,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2050,88063.14,1710656.29856,19.435102,48660,22660.36,35.620975309494455,0.0,0.5525580850285375,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2051,610125.72,12186615.831294,20.12186161290323,1298559,19092.47,9.39942528702508,0.0,2.128346597157058,Actividad media,"TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG","TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG"
