Unidad,Litros,Gasto Combustible,Costo por litro,Kms Totales,Gasto Mantenimiento,CPK,TipoUnidad,Proyecto,Mes,TipoRuta
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CIRCUITOS,1,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CIRCUITOS,2,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CIRCUITOS,3,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CRISA LIB,10,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CRISA LIB,11,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CRISA LIB,12,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CRISA LIB,1,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CRISA LIB,2,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,CRISA LIB,3,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,PILGRIMS TEPO,10,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,PILGRIMS TEPO,11,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,PILGRIMS TEPO,12,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,PILGRIMS TEPO,1,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,PILGRIMS TEPO,2,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,PILGRIMS TEPO,3,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,HISENSE DEDIC,10,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,HISENSE DEDIC,11,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,HISENSE DEDIC,12,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,HISENSE DEDIC,1,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,HISENSE DEDIC,2,Larga
1765,881170.9,17666879.9191702,20.230020423076922,2592252,89279.10999999999,6.8497040523723,Actividad media,HISENSE DEDIC,3,Larga
1766,72622.99,1377360.2902290002,18.963301650000005,137480,20606.7,10.168511712459996,Poca actividad,CIRCUITOS,1,Larga
1766,72622.99,1377360.2902290002,18.963301650000005,137480,20606.7,10.168511712459996,Poca actividad,CIRCUITOS,10,Larga
1766,72622.99,1377360.2902290002,18.963301650000005,137480,20606.7,10.168511712459996,Poca actividad,CIRCUITOS,11,Larga
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PILGRIMS TEPO,10,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PILGRIMS TEPO,11,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PILGRIMS TEPO,12,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PILGRIMS TEPO,1,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PILGRIMS TEPO,2,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PILGRIMS TEPO,3,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PEÑAFIEL TECAMAC,10,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PEÑAFIEL TECAMAC,11,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PEÑAFIEL TECAMAC,12,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PEÑAFIEL TECAMAC,1,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PEÑAFIEL TECAMAC,2,Corta
1767,3898611.72,76328098.415016,19.606246830985917,2406403,53753.89,31.74108921282761,Actividad media,PEÑAFIEL TECAMAC,3,Corta
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PIPAS,10,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PIPAS,11,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PIPAS,12,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PIPAS,1,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PIPAS,2,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PIPAS,3,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PILGRIMS TEPO,10,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PILGRIMS TEPO,11,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PILGRIMS TEPO,12,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PILGRIMS TEPO,1,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PILGRIMS TEPO,2,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PILGRIMS TEPO,3,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PEÑAFIEL TECAMAC,10,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PEÑAFIEL TECAMAC,11,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PEÑAFIEL TECAMAC,12,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PEÑAFIEL TECAMAC,1,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PEÑAFIEL TECAMAC,2,Larga
1768,2505941.2,53052176.72916,20.694729710144927,3973710,118587.83,13.380635365731269,Alta actividad,PEÑAFIEL TECAMAC,3,Larga
1769,707543.0,18111109.8193,24.600396272727274,230670,84503.39,78.88157631811679,Poca actividad,WALMAR VH,10,Larga
1769,707543.0,18111109.8193,24.600396272727274,230670,84503.39,78.88157631811679,Poca actividad,WALMAR VH,11,Larga
1769,707543.0,18111109.8193,24.600396272727274,230670,84503.39,78.88157631811679,Poca actividad,WALMAR VH,12,Larga
1769,707543.0,18111109.8193,24.600396272727274,230670,84503.39,78.88157631811679,Poca actividad,WALMAR VH,1,Larga
1769,707543.0,18111109.8193,24.600396272727274,230670,84503.39,78.88157631811679,Poca actividad,WALMAR VH,2,Larga
1769,707543.0,18111109.8193,24.600396272727274,230670,84503.39,78.88157631811679,Poca actividad,WALMAR VH,3,Larga
1770,836624.75,20670303.717251,24.856866611111112,209052,28075.92,99.0106750342068,Poca actividad,WALMAR VH,10,Larga
1770,836624.75,20670303.717251,24.856866611111112,209052,28075.92,99.0106750342068,Poca actividad,WALMAR VH,11,Larga
1770,836624.75,20670303.717251,24.856866611111112,209052,28075.92,99.0106750342068,Poca actividad,WALMAR VH,12,Larga
1770,836624.75,20670303.717251,24.856866611111112,209052,28075.92,99.0106750342068,Poca actividad,WALMAR VH,1,Larga
1770,836624.75,20670303.717251,24.856866611111112,209052,28075.92,99.0106750342068,Poca actividad,WALMAR VH,2,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,CIRCUITOS,10,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,CIRCUITOS,11,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,CIRCUITOS,12,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,CIRCUITOS,1,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,CIRCUITOS,2,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,PISA DED GDL,10,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,PISA DED GDL,11,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,PISA DED GDL,12,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,PISA DED GDL,1,Larga
1774,1161971.31,23056477.746342,19.94390333333333,1851990,78769.84,12.492101785831457,Actividad media,PISA DED GDL,2,Larga
1777,16786525.0,329717164.805,19.652848961538446,1378754,196491.56999999998,239.2839160394095,Actividad media,LIVERPOOL,10,Corta
1777,16786525.0,329717164.805,19.652848961538446,1378754,196491.56999999998,239.2839160394095,Actividad media,LIVERPOOL,11,Corta
1777,16786525.0,329717164.805,19.652848961538446,1378754,196491.56999999998,239.2839160394095,Actividad media,LIVERPOOL,12,Corta
1777,16786525.0,329717164.805,19.652848961538446,1378754,196491.56999999998,239.2839160394095,Actividad media,LIVERPOOL,1,Corta
1777,16786525.0,329717164.805,19.652848961538446,1378754,196491.56999999998,239.2839160394095,Actividad media,LIVERPOOL,2,Corta
1777,16786525.0,329717164.805,19.652848961538446,1378754,196491.56999999998,239.2839160394095,Actividad media,LIVERPOOL,3,Corta
1778,6837.360000000001,135547.884666,19.8406744,9490,10795.220000000001,15.420769722444678,Poca actividad,SAYIMPO,10,Larga
1778,6837.360000000001,135547.884666,19.8406744,9490,10795.220000000001,15.420769722444678,Poca actividad,SAYIMPO,11,Larga
1778,6837.360000000001,135547.884666,19.8406744,9490,10795.220000000001,15.420769722444678,Poca actividad,SAYIMPO,12,Larga
1778,6837.360000000001,135547.884666,19.8406744,9490,10795.220000000001,15.420769722444678,Poca actividad,SAYPIPAS,10,Larga
1778,6837.360000000001,135547.884666,19.8406744,9490,10795.220000000001,15.420769722444678,Poca actividad,SAYPIPAS,11,Larga
1778,6837.360000000001,135547.884666,19.8406744,9490,10795.220000000001,15.420769722444678,Poca actividad,SAYPIPAS,12,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,CIRCUITOS,10,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,CIRCUITOS,11,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,CIRCUITOS,12,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,CIRCUITOS,1,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYER,10,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYER,11,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYER,12,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYER,1,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYIMPO,10,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYIMPO,11,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYIMPO,12,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYIMPO,1,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYEXPO,10,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYEXPO,11,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYEXPO,12,Larga
1779,1305859.36,26371048.252432,20.42601984,961225,65180.0,27.5026432442269,Actividad media,SAYEXPO,1,Larga
1780,4281297.0,83869114.869726,19.579373148648642,2634030,56510.39999999999,31.862061278620974,Actividad media,PILGRIMS TEPO,10,Corta
1780,4281297.0,83869114.869726,19.579373148648642,2634030,56510.39999999999,31.862061278620974,Actividad media,PILGRIMS TEPO,11,Corta
1780,4281297.0,83869114.869726,19.579373148648642,2634030,56510.39999999999,31.862061278620974,Actividad media,PILGRIMS TEPO,12,Corta
1780,4281297.0,83869114.869726,19.579373148648642,2634030,56510.39999999999,31.862061278620974,Actividad media,PILGRIMS TEPO,1,Corta
1780,4281297.0,83869114.869726,19.579373148648642,2634030,56510.39999999999,31.862061278620974,Actividad media,PILGRIMS TEPO,2,Corta
1780,4281297.0,83869114.869726,19.579373148648642,2634030,56510.39999999999,31.862061278620974,Actividad media,PILGRIMS TEPO,3,Corta
1782,467001.66,9269321.278076,19.98433711111111,351036,72847.5,26.61313591220274,Poca actividad,SAYER,1,Larga
1782,467001.66,9269321.278076,19.98433711111111,351036,72847.5,26.61313591220274,Poca actividad,SAYER,10,Larga
1782,467001.66,9269321.278076,19.98433711111111,351036,72847.5,26.61313591220274,Poca actividad,SAYER,11,Larga
1782,467001.66,9269321.278076,19.98433711111111,351036,72847.5,26.61313591220274,Poca actividad,SAYER,12,Larga
1783,16529975.5,323297842.703,19.54341955555556,1442421,133847.6,224.22835656372172,Actividad media,LIVERPOOL,10,Corta
1783,16529975.5,323297842.703,19.54341955555556,1442421,133847.6,224.22835656372172,Actividad media,LIVERPOOL,11,Corta
1783,16529975.5,323297842.703,19.54341955555556,1442421,133847.6,224.22835656372172,Actividad media,LIVERPOOL,12,Corta
1783,16529975.5,323297842.703,19.54341955555556,1442421,133847.6,224.22835656372172,Actividad media,LIVERPOOL,1,Corta
1783,16529975.5,323297842.703,19.54341955555556,1442421,133847.6,224.22835656372172,Actividad media,LIVERPOOL,2,Corta
1783,16529975.5,323297842.703,19.54341955555556,1442421,133847.6,224.22835656372172,Actividad media,LIVERPOOL,3,Corta
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,CIRCUITOS,10,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,CIRCUITOS,11,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,CIRCUITOS,12,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,CIRCUITOS,1,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYER,10,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYER,11,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYER,12,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYER,1,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYIMPO,10,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYIMPO,11,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYIMPO,12,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYIMPO,1,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYEXPO,10,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYEXPO,11,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYEXPO,12,Larga
1784,187598.1,3883430.581875,21.00782,190554,71724.56,20.75608563386232,Poca actividad,SAYEXPO,1,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,CIRCUITOS,10,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,CIRCUITOS,11,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,CIRCUITOS,12,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,CIRCUITOS,1,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,CIRCUITOS,2,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,CIRCUITOS,3,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYIMPO,10,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYIMPO,11,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYIMPO,12,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYIMPO,1,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYIMPO,2,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYIMPO,3,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYPEX,10,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYPEX,11,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYPEX,12,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYPEX,1,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYPEX,2,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYPEX,3,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYEXPO,10,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYEXPO,11,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYEXPO,12,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYEXPO,1,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYEXPO,2,Larga
1785,1759524.05,34696637.61161,19.70394720689656,1396466,35583.84,24.871512411766563,Actividad media,SAYEXPO,3,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,SAYER,10,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,SAYER,11,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,SAYER,12,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,SAYER,1,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,SAYER,2,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,CIRCUITOS,10,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,CIRCUITOS,11,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,CIRCUITOS,12,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,CIRCUITOS,1,Larga
1786,1521386.44,30689067.437304,20.78027261111111,1625508,36671.73,18.902238049461463,Actividad media,CIRCUITOS,2,Larga
1787,387343.5,7837091.218952,20.69934275,527424,68613.02,14.98927663313008,Poca actividad,SAYER,10,Larga
1787,387343.5,7837091.218952,20.69934275,527424,68613.02,14.98927663313008,Poca actividad,SAYER,11,Larga
1787,387343.5,7837091.218952,20.69934275,527424,68613.02,14.98927663313008,Poca actividad,SAYER,12,Larga
1787,387343.5,7837091.218952,20.69934275,527424,68613.02,14.98927663313008,Poca actividad,CIRCUITOS,10,Larga
1787,387343.5,7837091.218952,20.69934275,527424,68613.02,14.98927663313008,Poca actividad,CIRCUITOS,11,Larga
1787,387343.5,7837091.218952,20.69934275,527424,68613.02,14.98927663313008,Poca actividad,CIRCUITOS,12,Larga
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,LIVERPOOL,10,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,LIVERPOOL,11,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,LIVERPOOL,12,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,LIVERPOOL,1,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,LIVERPOOL,2,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,LIVERPOOL,3,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,PISA DED GDL,10,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,PISA DED GDL,11,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,PISA DED GDL,12,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,PISA DED GDL,1,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,PISA DED GDL,2,Corta
1788,11997797.16,234679456.020228,19.56247651282052,1694121,110122.91,138.5907966020302,Actividad media,PISA DED GDL,3,Corta
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE SJI,10,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE SJI,11,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE SJI,12,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE SJI,1,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE SJI,2,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE SJI,3,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,CIRCUITOS,10,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,CIRCUITOS,11,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,CIRCUITOS,12,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,CIRCUITOS,1,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,CIRCUITOS,2,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,CIRCUITOS,3,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE ASIG GDL,10,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE ASIG GDL,11,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE ASIG GDL,12,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE ASIG GDL,1,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE ASIG GDL,2,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,COLGATE ASIG GDL,3,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,HISENSE DEDIC,10,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,HISENSE DEDIC,11,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,HISENSE DEDIC,12,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,HISENSE DEDIC,1,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,HISENSE DEDIC,2,Larga
1789,990261.12,19453002.0769344,19.656348270270247,2263660,124340.94,8.64853512317857,Actividad media,HISENSE DEDIC,3,Larga
1790,3129148.0,64405889.157942295,21.477878375,4753856,111208.8,13.571529713550914,Alta actividad,SAYER,1,Larga
1790,3129148.0,64405889.157942295,21.477878375,4753856,111208.8,13.571529713550914,Alta actividad,SAYER,10,Larga
1790,3129148.0,64405889.157942295,21.477878375,4753856,111208.8,13.571529713550914,Alta actividad,SAYER,11,Larga
1790,3129148.0,64405889.157942295,21.477878375,4753856,111208.8,13.571529713550914,Alta actividad,SAYER,12,Larga
1790,3129148.0,64405889.157942295,21.477878375,4753856,111208.8,13.571529713550914,Alta actividad,SAYER,2,Larga
1790,3129148.0,64405889.157942295,21.477878375,4753856,111208.8,13.571529713550914,Alta actividad,SAYER,3,Larga
1791,1913552.2,45404007.23572,23.572728580645162,494512,94264.09,92.00640495219531,Poca actividad,WALMAR VH,1,Larga
1791,1913552.2,45404007.23572,23.572728580645162,494512,94264.09,92.00640495219531,Poca actividad,WALMAR VH,10,Larga
1791,1913552.2,45404007.23572,23.572728580645162,494512,94264.09,92.00640495219531,Poca actividad,WALMAR VH,11,Larga
1791,1913552.2,45404007.23572,23.572728580645162,494512,94264.09,92.00640495219531,Poca actividad,WALMAR VH,12,Larga
1791,1913552.2,45404007.23572,23.572728580645162,494512,94264.09,92.00640495219531,Poca actividad,WALMAR VH,2,Larga
1791,1913552.2,45404007.23572,23.572728580645162,494512,94264.09,92.00640495219531,Poca actividad,WALMAR VH,3,Larga
1792,324122.59,6609875.278636999,20.83360814285714,241738,58004.81999999999,27.583086228218153,Poca actividad,CIRCUITOS,10,Larga
